replicate,flux_median_ratio,active_area_median_ratio,diversity_ratio,saturation_fraction,generic_distance_ratio,flux_median_ratio_pass,active_area_median_ratio_pass,diversity_ratio_pass,saturation_fraction_pass,generic_distance_ratio_pass,joint_gate_pass
1181,1.4231408106949466,1.1283316441881983,1.060108478583817,0.00064086914128125,7.450578389697518,True,True,True,True,True,True
1182,1.379478469572137,1.0543572067674656,1.0583703470503254,0.000716209410234375,6.599435280536075,True,True,True,True,True,True
1183,1.5794018342522185,1.2731182865788877,1.1402905813474067,0.0007710456841406249,9.384727335811332,True,True,True,True,False,False
1184,1.5864489295986564,1.1389388295562348,1.0624731163469168,0.0007319450368125,8.359872991677223,True,True,True,True,False,False
1185,1.63427397285138,1.2075569589938662,1.0317057989245502,0.00061178207384375,8.308051946582438,True,True,True,True,False,False
1186,1.5810501008120577,1.21934200678033,1.0891794228329146,0.0007114410387968749,8.091335810902041,True,True,True,True,False,False
1187,1.5083667692494618,1.1289875032803032,1.1186212306820675,0.0006952285738593749,8.374625041381721,True,True,True,True,False,False
1188,1.7604093179154485,1.3595263877636032,1.1397625106897118,0.0006861686692656249,10.64270714087782,True,True,True,True,False,False
1189,1.5011154854908293,1.0595763759776715,1.030556887378565,0.000608921051390625,7.823158721058272,True,True,True,True,True,True
1190,1.4528053063282824,1.083217728169447,1.110371815521322,0.0006680488591406249,7.472679900451115,True,True,True,True,True,True
1191,1.673496889728863,1.3035522064080662,1.1142699637264255,0.000747203825078125,8.817032017031591,True,True,True,True,False,False
1192,1.647467131560925,1.318840616581151,1.2019056853423364,0.0007367134101874998,10.802281853195883,True,True,True,True,False,False
1193,1.5951593401367086,1.1939182769977454,1.1028040374799475,0.0006480216955312499,8.733348938215045,True,True,True,True,False,False
1194,1.4383238551166322,1.1273885008476745,1.071360401328276,0.000658512115,7.222565607051075,True,True,True,True,True,True
1195,1.7997901004339047,1.2939890703141832,1.108479422873838,0.000676155088171875,9.02445850246168,True,True,True,True,False,False
1196,1.4250917518580954,1.0448662623131273,1.058920023586233,0.000652313232953125,7.105907127026833,True,True,True,True,True,True
1197,1.4203472371499493,1.0865298819460452,1.07018645033682,0.00074863433653125,7.102487451168769,True,True,True,True,True,True
1198,1.5548777391293045,1.1194653696706829,1.090431843689733,0.0007815360998906251,7.215611147627794,True,True,True,True,True,True
1199,1.7820144042458235,1.2722401037477742,1.165339044169286,0.0007071495037968749,11.33718378983693,True,True,True,True,False,False
1200,1.8092593110126516,1.3088083186577684,1.1634103071165898,0.000688552855671875,10.548445173768291,True,True,True,True,False,False
1201,1.3791523314841663,1.0093697225619276,1.039314904384693,0.0007505416860937499,5.967232937399409,True,True,True,True,True,True
1202,1.4560617531454916,1.227743285443206,1.076162232452014,0.00066137313971875,7.955815007737182,True,True,True,True,True,True
1203,1.5070654276643622,1.1092896241399384,1.0298722632759134,0.000617504120578125,6.985288150934377,True,True,True,True,True,True
1204,1.516052265673759,1.1076702846711781,1.1364977349291474,0.0006394386298125,8.115006437163423,True,True,True,True,False,False
1205,1.3313599963978657,1.0295675534898572,1.0648543986076773,0.000645160675671875,7.069529002351226,True,True,True,True,True,True
1206,1.5408121244001254,1.173704465017564,1.073012996661401,0.00066280365153125,7.880449339730835,True,True,True,True,True,True
1207,1.6768577917363685,1.2143569582016869,1.1064404875429144,0.000754833218328125,8.93125837415098,True,True,True,True,False,False
1208,1.6335079987899814,1.2002027497185281,1.0889606381074062,0.0006675720197031249,8.593050822816645,True,True,True,True,False,False
1209,1.5275528451314626,1.1297709879508187,1.122949525064097,0.0006046295171875,8.44575160473497,True,True,True,True,False,False
1210,1.2845008889809724,0.9565217391304347,1.0188818002737225,0.0006666183469375,7.032922905248221,True,True,True,True,True,True
1211,1.3007166342761367,0.9085849918290988,1.020356056468211,0.0006613731384999999,5.532422363589199,True,True,True,True,True,True
1212,1.6309430618721277,1.1482726042998097,1.1093729362406772,0.0006661415082968749,9.747411869333147,True,True,True,True,False,False
1213,1.4682370879995443,1.074626867551847,1.0277266497090793,0.0006375312786718751,8.277273002848988,True,True,True,True,False,False
1214,1.6110421380521636,1.2127329292625029,1.07624397867499,0.0006871223426718749,8.832813228306923,True,True,True,True,False,False
1215,1.3924902293405856,1.1242857239154938,1.067150282339264,0.0006208419812499999,6.954823750957559,True,True,True,True,True,True
1216,1.548067774439456,1.1266666702035302,1.1085362698599774,0.00072479247896875,8.234452836060548,True,True,True,True,False,False
1217,1.5815476703510598,1.207731961000472,1.137303603455307,0.000696182249375,7.678226302866193,True,True,True,True,True,True
1218,1.4196493779684904,1.106106082383805,1.0201201927193067,0.0005908012401875,7.698827473883017,True,True,True,True,True,True
1219,1.409488399716463,1.1049773404098373,1.0503839215541142,0.000693798065296875,7.791184015868141,True,True,True,True,True,True
1220,1.347336369701845,1.0291262143276372,1.04530350871203,0.00059366226078125,6.522900595807716,True,True,True,True,True,True
1221,1.216326892848777,0.8561872406180714,0.9702877424366857,0.0006847381604218751,5.76293642841085,True,True,True,True,True,True
1222,1.5023751648742705,1.1768488293455566,1.1056794889608796,0.0006952285755,9.731534357175928,True,True,True,True,False,False
1223,1.3699798678222739,1.0400763269273352,1.0421463765686716,0.0005741119391875001,7.0823360367975265,True,True,True,True,True,True
1224,1.5724634730540397,1.1170948373594964,1.1211616447382924,0.000671386717578125,8.882223839935303,True,True,True,True,False,False
1225,1.4841813663765444,1.1754736250262585,1.0592663677506133,0.00064516067534375,8.005169681806215,True,True,True,True,False,False
1226,1.4802000050451278,1.1506550299962244,1.0804794740384023,0.000618934629984375,8.645287910997654,True,True,True,True,False,False
1227,1.6224858128848496,1.2592223790744788,1.1660121017460925,0.0007605552659687498,10.590120848843048,True,True,True,True,False,False
1228,1.465460772889645,1.1011846254838729,1.1091985930585355,0.000627040862359375,7.504627853963153,True,True,True,True,True,True
1229,1.7741139872495815,1.3999999924671265,1.1410659838019552,0.0006651878356406251,10.631767474660567,True,True,True,True,False,False
1230,1.279048412023122,1.0242784904654956,1.0171803697464568,0.0006084442118906249,6.400395913090193,True,True,True,True,True,True
1231,1.4083386293361313,1.0308173611280331,1.0009862712798747,0.0005307197570625,7.145529053685842,True,True,True,True,True,True
1232,1.4081540606297265,0.9561856076409122,1.030712890134129,0.000635623930796875,6.482353317233276,True,True,True,True,True,True
1233,1.4484421200166335,1.0661088245871335,1.0546542706064315,0.000790119171109375,7.27501533037629,True,True,True,True,True,True
1234,1.5170400133614443,1.1110099580128343,1.050085224646453,0.0006761550876875,7.7086123641304765,True,True,True,True,True,True
1235,1.736008409084557,1.3308271033950076,1.144357767545249,0.000697612761109375,10.998571024560125,True,True,True,True,False,False
1236,1.5861075596665573,1.1969093045114316,1.1076944998556526,0.00071811675765625,9.702381914579794,True,True,True,True,False,False
1237,1.4418479310812782,1.1473526417932118,1.085171672927858,0.00068473815859375,7.609634515941628,True,True,True,True,True,True
1238,1.4478777797612197,1.0772286253505463,1.0438630549359573,0.00068759918240625,6.741485770124983,True,True,True,True,True,True
1239,1.7406542917593395,1.3509472010475305,1.2090805918474006,0.00071525573778125,11.81484712245542,True,True,True,True,False,False
1240,1.498741060546927,1.194233715335512,1.0963169231728516,0.0006694793709843749,8.99507574033898,True,True,True,True,False,False
1241,1.391209611804703,1.1551551707511318,1.0516441706902617,0.0007023811308593751,7.139088790767261,True,True,True,True,True,True
1242,1.6024271149228735,1.2236025092282967,1.104907074242997,0.0006952285751875,7.880422937195721,True,True,True,True,True,True
1243,1.4019560819546344,1.0038095296646676,1.0062171618022118,0.0006508827192499999,6.688475063684989,True,True,True,True,True,True
1244,1.4025337453685152,1.0819047629598768,1.076089083148392,0.000710487364796875,7.300720869110616,True,True,True,True,True,True
1245,1.4299682565634235,1.1395812295220413,1.072479247858342,0.00056648254390625,7.914498372830975,True,True,True,True,True,True
1246,1.622123774684655,1.2154511111324253,1.1081095622126886,0.0007648468011562499,9.161255534229019,True,True,True,True,False,False
1247,1.6188262760512193,1.1791626336819567,1.0386037194733262,0.000638961790953125,9.015902666093892,True,True,True,True,False,False
1248,1.5233547903115998,1.1233765933743591,1.0638736048141126,0.00071048736359375,9.377776448782397,True,True,True,True,False,False
1249,1.4747558969854184,1.1003552592479895,1.073917434983833,0.000761508941171875,8.892114003383337,True,True,True,True,False,False
1250,1.6499167636271153,1.1980861543485402,1.1184541099503285,0.0007271766661249999,10.501937361633063,True,True,True,True,False,False
1251,1.5305381969806855,1.101265864038274,1.1196343525367132,0.000727653503140625,8.026916835397024,True,True,True,True,False,False
1252,1.5591713947234827,1.1324444709824792,1.1023258347286138,0.000733375546828125,8.791484043832753,True,True,True,True,False,False
1253,1.648295307874459,1.230290472686903,1.0518147919405814,0.000677585601078125,8.930608829828858,True,True,True,True,False,False
1254,1.5471023021162795,1.1369193303886997,1.0804319959278008,0.0006661415079687499,8.073199728852503,True,True,True,True,False,False
1255,1.525760782704273,1.1287593830543277,1.118796152830584,0.0006875991795,8.275428179808697,True,True,True,True,False,False
1256,1.6083324708586364,1.1306266858492993,1.1218192097627693,0.000820636749,9.964323781489785,True,True,True,True,False,False
1257,1.382304239992654,1.0085106163437578,1.0381466223187734,0.0007562637315937501,6.596378910832862,True,True,True,True,True,True
1258,1.5615361098802405,1.201863349296709,1.178023584968053,0.0006961822500937499,9.276211333394857,True,True,True,True,False,False
1259,1.6574964834032693,1.2754555384242563,1.1054986987198752,0.000668525692859375,9.711041045918908,True,True,True,True,False,False
1260,1.2739650536820675,0.8697872213447679,0.984351565702122,0.000602722169203125,6.701617832593846,True,True,True,True,True,True
1261,1.3038770250947596,0.8910637970637361,1.0029351095605563,0.000611782072453125,7.169443294556702,True,True,True,True,True,True
1262,1.5273222882513766,1.0784050231700004,1.0909351405592744,0.0007052421559218749,7.832587110047168,True,True,True,True,True,True
1263,1.523342956837031,1.1645065132527452,1.1242703209389753,0.000594615937296875,9.136239938823557,True,True,True,True,False,False
1264,1.4946832277108957,1.2685624165701517,1.1052067099239598,0.0006403923010781249,8.140633706920449,True,True,True,True,False,False
1265,1.568563227812549,1.2033235656612822,1.0878017658687753,0.0007309913610781249,9.08910001405709,True,True,True,True,False,False
1266,1.5592777132163371,1.0889774509739074,1.0953915264719367,0.0007805824243125,8.679703739457377,True,True,True,True,False,False
1267,1.5082395324824358,1.0925589361223995,1.0754400076461996,0.0006885528528906249,8.365453620530891,True,True,True,True,False,False
1268,1.4071624599453645,1.086635948806116,0.9995549245295301,0.000633239745859375,6.8486476570808374,True,True,True,True,True,True
1269,1.490331641992387,1.1651651553150746,1.0465328316454805,0.0006618499757968749,7.685159056736956,True,True,True,True,True,True
1270,1.5816306237175168,1.1832297715263036,1.094097854069404,0.0006585121155625,8.081811556702315,True,True,True,True,False,False
1271,1.670695621633879,1.2707212187438601,1.06557044881214,0.000668048857046875,9.083149317458153,True,True,True,True,False,False
1272,1.4922132953235898,1.1278625958972086,1.1293017796961147,0.0007557868935624999,7.787448546123076,True,True,True,True,True,True
1273,1.4795030513803646,1.044635147320984,1.1171433512040416,0.00069189071575,7.679046459100017,True,True,True,True,True,True
1274,1.8622756767314108,1.3921348333222574,1.1734806751843125,0.0006465911861249999,12.371017447014369,True,True,True,True,False,False
1275,1.45309724658534,1.1217887711142758,1.018559219842194,0.000629425049171875,7.385162233843358,True,True,True,True,True,True
1276,1.5119326446183503,1.1314387337490288,1.095060205267824,0.0007114410397031251,8.37296999420957,True,True,True,True,False,False
1277,1.9706828653271298,1.362068960971542,1.222522067962153,0.00068187713578125,12.14170126422391,True,True,True,True,False,False
1278,1.3132569009011918,0.9745196627168039,1.0229464939630624,0.0006847381589687499,6.033861445984803,True,True,True,True,True,True
1279,1.5518551446005657,1.2207207418491648,1.1115735814986842,0.00067615509109375,8.972836008140638,True,True,True,True,False,False
1280,1.4113222713976312,0.9857859216787298,0.9824966095322512,0.0006394386265625,6.780575626610575,True,True,True,True,True,True
1281,1.483253676632073,1.0480874339053323,1.0664931067020116,0.00058412551715625,7.264374882788514,True,True,True,True,True,True
1282,1.6255892686032114,1.21934200678033,1.0961133563391108,0.00074720382484375,9.347658766492172,True,True,True,True,False,False
1283,1.495056231230383,1.119096507513208,1.0867900803875672,0.0006966590877499998,6.971322467157046,True,True,True,True,True,True
1284,1.4124332796323298,1.0566523256278377,1.09075251744743,0.00064420700065625,7.612196943851531,True,True,True,True,True,True
1285,1.3858458247126837,1.037147703784564,1.037518656310889,0.000732898711984375,6.116699889813793,True,True,True,True,True,True
1286,1.8656780778301705,1.3729903697902217,1.1031450506373206,0.000773906705578125,10.553638265744386,True,True,True,True,False,False
1287,1.467204394279387,1.1295238057491739,1.031651653925793,0.0006661415097968749,8.788389757277844,True,True,True,True,False,False
